hour,latitude,longitude,weight
16-20,40.7709503174,-74.0238189697,15.430386825090002
16-20,40.7695770264,-74.0238189697,15.430386825090002
16-20,40.7764434814,-74.0238189697,15.430386825090002
16-20,40.7750701904,-74.0238189697,15.430386825090002
16-20,40.7448577881,-73.8768768311,15.43033572265
16-20,40.7448577881,-73.87550354,15.43033572265
16-20,40.8588409424,-73.8617706299,15.43033274042
16-20,40.8574676514,-73.8617706299,15.43033274042
16-20,40.8657073975,-73.8617706299,15.43033274042
16-20,40.8560943604,-73.8617706299,15.43033274042
16-20,40.8615875244,-73.8617706299,15.430332740419999
16-20,40.7860565186,-74.0416717529,15.43012607286
16-20,40.6624603271,-73.9057159424,15.430111664119998
16-20,40.8560943604,-73.9084625244,15.43010209945
16-20,40.7242584229,-74.0402984619,15.429859806890002
16-20,40.6761932373,-73.8233184814,15.42985872728
16-20,40.6789398193,-73.9235687256,15.42971280497
16-20,40.6336212158,-74.0128326416,15.429591372930002
16-20,40.6047821045,-73.959274292,15.429299885749998
16-20,40.6047821045,-73.960647583,15.429299885749998
16-20,40.6061553955,-73.959274292,15.429299885749998
16-20,40.6075286865,-73.959274292,15.429299885749998
16-20,40.6089019775,-73.959274292,15.429299885749998
16-20,40.6061553955,-73.960647583,15.429299885749998
16-20,40.6075286865,-73.960647583,15.429299885749998
16-20,40.7091522217,-73.8040924072,15.42928981356
16-20,40.6940460205,-73.9331817627,15.42907132805
16-20,40.6761932373,-73.9304351807,15.4288800079
16-20,40.6803131104,-73.9139556885,15.4288701855
16-20,40.6597137451,-73.8851165771,15.428865238610001
16-20,40.6583404541,-73.8851165771,15.428865238610001
16-20,40.6322479248,-73.9867401123,15.42875511363
16-20,40.5910491943,-73.9015960693,15.42867373904
16-20,40.5896759033,-73.9015960693,15.42867373904
16-20,40.6006622314,-73.9015960693,15.42867373904
16-20,40.7283782959,-73.8576507568,15.42863249433
16-20,40.7599639893,-73.8864898682,15.428574007109999
16-20,40.6871795654,-73.9331817627,15.42856096849
16-20,40.6981658936,-73.9070892334,15.428324710360002
16-20,40.7695770264,-73.9345550537,15.42794426316
16-20,40.8780670166,-73.8562774658,15.427912946829998
16-20,40.6707000732,-73.8205718994,15.4276758292
16-20,40.8876800537,-73.8782501221,15.42764773059
16-20,40.82862854,-73.8974761963,15.427543762500001
16-20,40.8300018311,-73.8974761963,15.427543762500001
16-20,40.8876800537,-73.8507843018,15.427541904180002
16-20,40.8876800537,-73.8466644287,15.427541904180002
16-20,40.7050323486,-73.9235687256,15.427419421360002
16-20,40.9426116943,-73.7615203857,15.427406297960001
16-20,40.9426116943,-73.7725067139,15.427406297960001
16-20,40.9426116943,-73.7642669678,15.427406297960001
16-20,40.9426116943,-73.7587738037,15.427406297960001
16-20,40.7585906982,-73.8452911377,15.42740629796
16-20,40.6995391846,-73.9057159424,15.42736890712
16-20,40.823135376,-73.9029693604,15.42731677071
16-20,40.9275054932,-73.7766265869,15.42726171439
16-20,40.9288787842,-73.7766265869,15.42726171439
16-20,40.8560943604,-73.9276885986,15.4269965457
16-20,40.6212615967,-74.0224456787,15.426860704920001
16-20,40.6226348877,-74.0224456787,15.426860704920001
16-20,40.7022857666,-73.8933563232,15.42660424368
16-20,40.8712005615,-73.8851165771,15.426594438949998
16-20,40.8725738525,-73.8851165771,15.426594438949998
16-20,40.8712005615,-73.8892364502,15.42659225329
16-20,40.8725738525,-73.8892364502,15.42659225329
16-20,40.8519744873,-73.9015960693,15.42656580385
16-20,40.6308746338,-73.9867401123,15.42647057089
16-20,40.8766937256,-73.9070892334,15.42647057089
16-20,40.7942962646,-73.8617706299,15.426367407159999
16-20,40.7846832275,-73.8617706299,15.426367407159999
16-20,40.7750701904,-73.8617706299,15.426367407159999
16-20,40.7888031006,-73.8617706299,15.426367407159999
16-20,40.7819366455,-73.8617706299,15.426367407159999
16-20,40.8025360107,-73.8617706299,15.426367407159999
16-20,40.7764434814,-73.8617706299,15.426367407159999
16-20,40.9275054932,-73.8411712646,15.426330340969999
16-20,40.9343719482,-73.8466644287,15.426330340969999
16-20,40.9343719482,-73.8452911377,15.426330340969999
16-20,40.9288787842,-73.8411712646,15.426330340969999
16-20,40.9343719482,-73.8411712646,15.426330340969997
16-20,40.9288787842,-73.8494110107,15.426330340969997
16-20,40.9343719482,-73.8521575928,15.426330340969997
16-20,40.9288787842,-73.8480377197,15.426330340969997
16-20,40.9302520752,-73.8480377197,15.426330340969997
16-20,40.9302520752,-73.8494110107,15.426330340969997
16-20,40.9302520752,-73.8521575928,15.426330340969997
16-20,40.9275054932,-73.8521575928,15.426330340969997
16-20,40.9275054932,-73.8466644287,15.426330340969997
16-20,40.8423614502,-73.8974761963,15.426323819330001
16-20,40.8437347412,-73.8974761963,15.426323819330001
16-20,40.6803131104,-73.9290618896,15.426195579799998
16-20,40.6075286865,-74.0073394775,15.426193394140002
16-20,40.6075286865,-74.0032196045,15.426193394140002
16-20,40.6075286865,-74.0100860596,15.426193394140002
16-20,40.6075286865,-74.0087127686,15.426193394140002
16-20,40.6075286865,-74.0114593506,15.426193394140002
16-20,40.6075286865,-74.0045928955,15.426193394140002
16-20,40.8959197998,-73.8343048096,15.42606515461
16-20,40.8203887939,-73.9015960693,15.426034351520002
16-20,40.8176422119,-73.9015960693,15.426034351520002
16-20,40.821762085,-73.9015960693,15.426034351520002
16-20,40.8190155029,-73.9015960693,15.426034351520002
16-20,40.8917999268,-73.8370513916,15.425930393440002
16-20,40.8972930908,-73.8370513916,15.425930393440002
16-20,40.8959197998,-73.8370513916,15.425930393440002
16-20,40.90965271,-73.8288116455,15.42579453499
16-20,40.8753204346,-73.8947296143,15.42579345538
16-20,40.7654571533,-73.8260650635,15.425737476330001
16-20,40.8849334717,-73.8892364502,15.4256608622
16-20,40.8560943604,-73.8988494873,15.42565869421
16-20,40.8547210693,-73.8988494873,15.42565869421
16-20,40.8574676514,-73.8988494873,15.42565869421
16-20,40.8780670166,-73.8988494873,15.425392428240002
16-20,40.6171417236,-74.0059661865,15.42528384635
16-20,40.6885528564,-73.9290618896,15.42510794244
16-20,40.8986663818,-73.8988494873,15.425051587179999
16-20,40.8725738525,-73.9057159424,15.425029740950002
16-20,40.8739471436,-73.9057159424,15.425029740950002
16-20,40.7654571533,-74.0196990967,15.424990321489998
16-20,40.7654571533,-74.0210723877,15.424990321489998
16-20,40.7654571533,-74.0169525146,15.424990321489998
16-20,40.6363677979,-74.0293121338,15.424892436470001
16-20,40.6363677979,-74.0375518799,15.424892436470001
16-20,40.6363677979,-74.0334320068,15.424892436470001
16-20,40.6363677979,-74.0348052979,15.424892436470001
16-20,40.6363677979,-74.0361785889,15.424892436470001
16-20,40.6363677979,-74.0306854248,15.424892436470001
16-20,40.6363677979,-74.0320587158,15.424892436470001
16-20,40.6034088135,-74.05128479,15.424856648699997
16-20,40.6047821045,-74.05128479,15.424856648699997
16-20,40.8094024658,-74.0814971924,15.42469879833
16-20,40.8094024658,-74.0801239014,15.42469879833
16-20,40.6171417236,-73.9771270752,15.424568216639999
16-20,40.8382415771,-73.8233184814,15.424513189519999
16-20,40.8423614502,-73.8507843018,15.42438037869
16-20,40.8094024658,-74.0142059326,15.424365005329998
16-20,40.7572174072,-73.8864898682,15.424309704390001
16-20,40.6034088135,-73.9675140381,15.42425094327
16-20,40.8464813232,-73.9057159424,15.424059275020003
16-20,40.8451080322,-73.9057159424,15.424059275020003
16-20,40.8437347412,-73.9057159424,15.424059275020003
16-20,40.7627105713,-73.8246917725,15.42398344708
16-20,40.8327484131,-73.8658905029,15.42397424113
16-20,40.7654571533,-73.8288116455,15.42394450487
16-20,40.7160186768,-74.0224456787,15.42368251841
16-20,40.7160186768,-74.0265655518,15.42368251841
16-20,40.7160186768,-74.0334320068,15.42368251841
16-20,40.7160186768,-74.0238189697,15.42368251841
16-20,40.7160186768,-74.0196990967,15.42368251841
16-20,40.7160186768,-74.0210723877,15.42368251841
16-20,40.7160186768,-74.0306854248,15.42368251841
16-20,40.7160186768,-74.0320587158,15.42368251841
16-20,40.7599639893,-73.9084625244,15.42340752732
16-20,40.6748199463,-73.9331817627,15.423394943600002
16-20,40.8890533447,-73.8590240479,15.423241693830002
16-20,40.8904266357,-73.8603973389,15.423241693830002
16-20,40.8890533447,-73.8603973389,15.423241693830002
16-20,40.8917999268,-73.8590240479,15.423241693830002
16-20,40.8917999268,-73.8603973389,15.42324169383
16-20,40.6102752686,-73.9730072021,15.42320194802
16-20,40.6047821045,-73.9730072021,15.42320194802
16-20,40.6061553955,-73.9730072021,15.42320194802
16-20,40.6089019775,-73.9730072021,15.42320194802
16-20,40.6075286865,-73.9730072021,15.42320194802
16-20,40.6116485596,-73.9730072021,15.42320194802
16-20,40.7283782959,-74.0375518799,15.42314126135
16-20,40.6665802002,-73.9345550537,15.423008668169999
16-20,40.6652069092,-73.9345550537,15.423008668169999
16-20,40.6638336182,-73.9345550537,15.423008668169999
16-20,40.7173919678,-74.0581512451,15.42273696894
16-20,40.7173919678,-74.0608978271,15.422736968939999
16-20,40.7173919678,-74.0554046631,15.422736968939999
16-20,40.8094024658,-73.9661407471,15.4227050485
16-20,40.6130218506,-73.9730072021,15.42229563903
16-20,40.7283782959,-74.0334320068,15.421990962910002
16-20,40.7297515869,-74.0320587158,15.421990962910002
16-20,40.7311248779,-74.0320587158,15.421990962910002
16-20,40.7503509521,-74.0279388428,15.4218052901
16-20,40.7517242432,-74.0279388428,15.4218052901
16-20,40.7585906982,-73.8878631592,15.42180448947
16-20,40.7187652588,-73.9359283447,15.42150975833
16-20,40.7640838623,-73.7711334229,15.421239138710003
16-20,40.7640838623,-73.7697601318,15.421239138710003
16-20,40.7640838623,-73.7519073486,15.421239138710003
16-20,40.7640838623,-73.7505340576,15.421239138710003
16-20,40.7654571533,-73.7162017822,15.421067286250002
16-20,40.7050323486,-73.9153289795,15.4206651795
16-20,40.6665802002,-73.9551544189,15.42057933523
16-20,40.8300018311,-73.9153289795,15.42031306926
16-20,40.8313751221,-73.9153289795,15.42031306926
16-20,40.5704498291,-73.9702606201,15.42030233203
16-20,40.5677032471,-73.9702606201,15.420302332029998
16-20,40.5704498291,-73.9675140381,15.420302332029998
16-20,40.5677032471,-73.9675140381,15.420302332029998
16-20,40.5704498291,-73.9688873291,15.420302332029998
16-20,40.5677032471,-73.9688873291,15.420302332029998
16-20,40.6006622314,-73.9427947998,15.42011017894
16-20,40.5951690674,-73.9427947998,15.42011017894
16-20,40.5992889404,-73.9400482178,15.42011017894
16-20,40.5965423584,-73.9400482178,15.42011017894
16-20,40.5951690674,-73.9400482178,15.42011017894
16-20,40.6020355225,-73.9427947998,15.42011017894
16-20,40.5992889404,-73.9427947998,15.42011017894
16-20,40.6006622314,-73.9414215088,15.42011017894
16-20,40.5992889404,-73.9414215088,15.42011017894
16-20,40.5951690674,-73.9414215088,15.42011017894
16-20,40.5979156494,-73.9414215088,15.42011017894
16-20,40.6006622314,-73.9400482178,15.42011017894
16-20,40.8313751221,-73.8892364502,15.41985410049
16-20,40.8602142334,-73.8535308838,15.419795418309999
16-20,40.8588409424,-73.8535308838,15.419795418309999
16-20,40.6761932373,-73.8507843018,15.418968660640001
16-20,40.6761932373,-73.8521575928,15.41896866064
16-20,40.7270050049,-74.0375518799,15.41883606746
16-20,40.6803131104,-73.8452911377,15.41883389947
16-20,40.7503509521,-73.9208221436,15.41847856168
16-20,40.6720733643,-73.784866333,15.418153341500002
16-20,40.6748199463,-73.8329315186,15.41810528441
16-20,40.8492279053,-73.9084625244,15.418043201309999
16-20,40.7201385498,-73.9373016357,15.417893398650001
16-20,40.7448577881,-73.9194488525,15.41757601774
16-20,40.8492279053,-73.9688873291,15.41739923962
16-20,40.8615875244,-73.9688873291,15.41739923962
16-20,40.8560943604,-73.9688873291,15.41739923962
16-20,40.8506011963,-73.9688873291,15.41739923962
16-20,40.8464813232,-73.9688873291,15.41739923962
16-20,40.8821868896,-73.9688873291,15.41739923962
16-20,40.8478546143,-73.9688873291,15.41739923962
16-20,40.8574676514,-73.9688873291,15.41739923962
16-20,40.8409881592,-73.9688873291,15.41739923962
16-20,40.8354949951,-73.9688873291,15.41739923962
16-20,40.8396148682,-73.9688873291,15.41739923962
16-20,40.8423614502,-73.9688873291,15.41739923962
16-20,40.7819366455,-73.9702606201,15.417297786040002
16-20,40.737991333,-73.8933563232,15.41726392388
16-20,40.6734466553,-73.8576507568,15.41703696416
16-20,40.6734466553,-73.8549041748,15.41703696416
16-20,40.6734466553,-73.8562774658,15.41703696416
16-20,40.6734466553,-73.8603973389,15.41703696416
16-20,40.6734466553,-73.8590240479,15.41703696416
16-20,40.6871795654,-73.9455413818,15.416903291369998
16-20,40.6707000732,-73.9331817627,15.416888894190002
16-20,40.7613372803,-74.0320587158,15.41673049021
16-20,40.8492279053,-73.8617706299,15.416084558
16-20,40.8478546143,-73.8617706299,15.416084558
16-20,40.8464813232,-73.8617706299,15.416084558
16-20,40.7613372803,-73.8246917725,15.41599642743
16-20,40.7599639893,-73.8246917725,15.41599642743
16-20,40.7585906982,-73.8645172119,15.415926253310001
16-20,40.7572174072,-73.8658905029,15.41575332124
16-20,40.6624603271,-73.9070892334,15.41575268554
16-20,40.7572174072,-73.8109588623,15.415652347560002
16-20,40.7572174072,-73.8095855713,15.41565234756
16-20,40.7585906982,-73.8109588623,15.41565234756
16-20,40.7572174072,-73.8040924072,15.41565234756
16-20,40.7558441162,-73.8095855713,15.41565234756
16-20,40.7585906982,-73.8082122803,15.41565234756
16-20,40.7558441162,-73.8040924072,15.41565234756
16-20,40.7572174072,-73.8082122803,15.41565234756
16-20,40.7572174072,-73.8054656982,15.41565234756
16-20,40.6748199463,-73.8288116455,15.415650179570001
16-20,40.7613372803,-73.8823699951,15.41564719858
16-20,40.7627105713,-73.8823699951,15.41564719858
16-20,40.6803131104,-73.8315582275,15.415517586390001
16-20,40.6775665283,-73.8301849365,15.415517586390001
16-20,40.6789398193,-73.8301849365,15.41551758639
16-20,40.6830596924,-73.9318084717,15.415510625820001
16-20,40.7613372803,-73.8288116455,15.41546280711
16-20,40.7599639893,-73.8288116455,15.41546280711
16-20,40.9178924561,-73.8603973389,15.4151483051
16-20,40.9192657471,-73.8603973389,15.4151483051
16-20,40.6775665283,-73.9221954346,15.415078835299997
16-20,40.6748199463,-73.9084625244,15.41494624212
16-20,40.6720733643,-73.9469146729,15.41490856455
16-20,40.6707000732,-73.9469146729,15.41490856455
16-20,40.6734466553,-73.9469146729,15.41490856455
16-20,40.6693267822,-73.9469146729,15.41490856455
16-20,40.8437347412,-73.9029693604,15.41480053579
16-20,40.8423614502,-73.9029693604,15.41480053579
16-20,40.8492279053,-73.9015960693,15.414716125250001
16-20,40.8478546143,-73.9015960693,15.414716125250001
16-20,40.7750701904,-73.9400482178,15.41448882927
16-20,40.7750701904,-73.9414215088,15.41448882927
16-20,40.7750701904,-73.9386749268,15.41448882927
16-20,40.7736968994,-73.9400482178,15.41448882927
16-20,40.7736968994,-73.9414215088,15.41448882927
16-20,40.7736968994,-73.9386749268,15.41448882927
16-20,40.8615875244,-73.9290618896,15.414387140350001
16-20,40.8615875244,-73.9304351807,15.414387140350001
16-20,40.6707000732,-73.9057159424,15.41437386462
16-20,40.6418609619,-73.9977264404,15.414363114580002
16-20,40.6418609619,-73.9990997314,15.414363114580002
16-20,40.6418609619,-73.9894866943,15.414363114580002
16-20,40.6418609619,-74.0018463135,15.414363114580002
16-20,40.6418609619,-73.9949798584,15.414363114580002
16-20,40.6418609619,-73.9867401123,15.414363114580002
16-20,40.6418609619,-73.9881134033,15.414363114580002
16-20,40.6418609619,-73.9936065674,15.414363114580002
16-20,40.6418609619,-73.9963531494,15.414363114580002
16-20,40.6418609619,-73.9908599854,15.414363114580002
16-20,40.6418609619,-73.9853668213,15.414363114580002
16-20,40.6418609619,-74.0032196045,15.414363114580002
16-20,40.6418609619,-73.9922332764,15.414363114580002
16-20,40.6418609619,-74.0004730225,15.414363114580002
16-20,40.7585906982,-74.0224456787,15.414175130600002
16-20,40.7585906982,-73.8823699951,15.41409026465
16-20,40.6707000732,-73.784866333,15.413964255429999
16-20,40.8547210693,-73.8617706299,15.41391560402
16-20,40.6652069092,-73.9057159424,15.41382820051
16-20,40.7846832275,-74.0238189697,15.413565396280003
16-20,40.7791900635,-74.0238189697,15.413565396280003
16-20,40.7860565186,-74.0238189697,15.413565396280003
16-20,40.8931732178,-73.8439178467,15.41342170462
16-20,40.7640838623,-73.8535308838,15.413310077310001
16-20,40.6638336182,-73.8892364502,15.413151085
16-20,40.6638336182,-73.8906097412,15.413151085
16-20,40.6638336182,-73.8933563232,15.413151085
16-20,40.6638336182,-73.8947296143,15.41314442065
16-20,40.7572174072,-73.8480377197,15.41304164335
16-20,40.6349945068,-74.0128326416,15.413040563739997
16-20,40.8327484131,-73.9043426514,15.413015546780002
16-20,40.8341217041,-73.9043426514,15.413015546780002
16-20,40.8341217041,-73.9070892334,15.412911218160001
16-20,40.8327484131,-73.9070892334,15.412911218160001
16-20,40.6816864014,-73.9249420166,15.41290797056
16-20,40.6555938721,-73.962020874,15.41257936222
16-20,40.7187652588,-73.8027191162,15.41233362358
16-20,40.7215118408,-73.8027191162,15.41233362358
16-20,40.7187652588,-73.8040924072,15.41233362358
16-20,40.7228851318,-73.8040924072,15.41233362358
16-20,40.7215118408,-73.8040924072,15.41233362358
16-20,40.7160186768,-73.8027191162,15.41233362358
16-20,40.7173919678,-73.8040924072,15.41233362358
16-20,40.7173919678,-73.8027191162,15.41233362358
16-20,40.7146453857,-73.8040924072,15.41233362358
16-20,40.7160186768,-73.8040924072,15.41233362358
16-20,40.7201385498,-73.8040924072,15.41233362358
16-20,40.7228851318,-73.8027191162,15.41233362358
16-20,40.7146453857,-73.8027191162,15.41233362358
16-20,40.6391143799,-73.9057159424,15.412323747780002
16-20,40.6693267822,-73.8219451904,15.412193340260002
16-20,40.6720733643,-73.8219451904,15.412193340260002
16-20,40.6679534912,-73.8219451904,15.412193340260002
16-20,40.6734466553,-73.8219451904,15.41219334026
16-20,40.6748199463,-73.8219451904,15.41219334026
16-20,40.7901763916,-73.9441680908,15.41218461514
16-20,40.6816864014,-73.9139556885,15.41218461514
16-20,40.7764434814,-73.9963531494,15.41214728153
16-20,40.6569671631,-74.0018463135,15.41191838466
16-20,40.7572174072,-73.8549041748,15.411682825989999
16-20,40.7819366455,-74.0306854248,15.41141871924
16-20,40.6446075439,-73.8027191162,15.41119634892
16-20,40.6446075439,-73.8013458252,15.41119634892
16-20,40.6954193115,-73.9331817627,15.410996673500001
16-20,40.6748199463,-73.8919830322,15.410992426830001
16-20,40.6665802002,-73.7120819092,15.410986993569999
16-20,40.7627105713,-73.8617706299,15.41094228922
16-20,40.7627105713,-73.8603973389,15.41094228922
16-20,40.6748199463,-73.8205718994,15.41085440039
16-20,40.6720733643,-73.8205718994,15.41085440039
16-20,40.6665802002,-73.7395477295,15.4108522324
16-20,40.7022857666,-73.9263153076,15.41084676365
16-20,40.6679534912,-73.786239624,15.41084676365
16-20,40.8876800537,-73.8658905029,15.41081380927
16-20,40.8808135986,-73.8315582275,15.4107239752
16-20,40.9426116943,-73.7889862061,15.410720727600001
16-20,40.6693267822,-73.8205718994,15.41071743574
16-20,40.9398651123,-73.787612915,15.41058705481
16-20,40.6720733643,-73.9359283447,15.41058376295
16-20,40.8670806885,-73.8878631592,15.41031749698
16-20,40.7723236084,-73.9963531494,15.410269598380001
16-20,40.8835601807,-73.8370513916,15.4100545141
16-20,40.8821868896,-73.8370513916,15.4100545141
16-20,40.8643341064,-73.9304351807,15.410044709370002
16-20,40.8643341064,-73.9290618896,15.410044709370002
16-20,40.8739471436,-73.8906097412,15.410041444099999
16-20,40.7627105713,-73.8864898682,15.409882401479999
16-20,40.7613372803,-73.8864898682,15.409882401479999
16-20,40.6803131104,-73.9276885986,15.4097784434
16-20,40.8863067627,-73.8343048096,15.40964801821
16-20,40.7421112061,-73.9400482178,15.409512177429999
16-20,40.6253814697,-73.9345550537,15.409511097819998
16-20,40.7228851318,-73.9359283447,15.40938706851
16-20,40.6679534912,-73.9510345459,15.409337382769998
16-20,40.90965271,-73.8356781006,15.40910896463
16-20,40.8821868896,-73.8919830322,15.40910896463
16-20,40.9069061279,-73.8315582275,15.40910896463
16-20,40.9055328369,-73.8384246826,15.40910896463
16-20,40.9041595459,-73.8397979736,15.40910896463
16-20,40.9082794189,-73.8315582275,15.40910896463
16-20,40.9055328369,-73.8356781006,15.40910896463
16-20,40.9027862549,-73.8384246826,15.40910896463
16-20,40.6089019775,-74.0004730225,15.408973123850002
16-20,40.6089019775,-74.0018463135,15.408973123850002
16-20,40.8931732178,-73.8988494873,15.40876704396
16-20,40.8835601807,-73.8974761963,15.408706857880002
16-20,40.6583404541,-73.9153289795,15.408617760639999
16-20,40.6597137451,-73.9153289795,15.408617760639999
16-20,40.6610870361,-73.9153289795,15.408617760639999
16-20,40.7105255127,-73.7725067139,15.40837417622
16-20,40.6926727295,-73.9359283447,15.40835257428
16-20,40.8354949951,-73.9084625244,15.408158833960002
16-20,40.6157684326,-74.0087127686,15.40809392636
16-20,40.6185150146,-74.0087127686,15.40809392636
16-20,40.7627105713,-73.8219451904,15.40743263789
16-20,40.7640838623,-73.8782501221,15.406347099119998
16-20,40.7723236084,-73.9290618896,15.406265345409999
16-20,40.7297515869,-74.0389251709,15.406187239360001
16-20,40.6789398193,-73.8562774658,15.40578621222
16-20,40.6789398193,-73.8590240479,15.40578621222
16-20,40.6789398193,-73.8603973389,15.40578621222
16-20,40.6789398193,-73.8576507568,15.40578621222
16-20,40.8423614502,-73.8480377197,15.40568877306
16-20,40.8423614502,-73.8466644287,15.40568877306
16-20,40.8423614502,-73.8494110107,15.40568877306
16-20,40.6597137451,-73.8919830322,15.40518595583
16-20,40.6583404541,-73.8919830322,15.40518595583
16-20,40.7599639893,-73.9112091064,15.40516516263
16-20,40.7599639893,-73.9098358154,15.40516516263
16-20,40.8492279053,-73.8535308838,15.40509968144
16-20,40.8506011963,-73.8535308838,15.40509968144
16-20,40.8464813232,-73.8535308838,15.40509968144
16-20,40.736618042,-74.0320587158,15.40503256945
16-20,40.8327484131,-73.871383667,15.404966055560001
16-20,40.7640838623,-73.7203216553,15.404553568350003
16-20,40.821762085,-73.9112091064,15.40453343507
16-20,40.823135376,-73.9112091064,15.40453343507
16-20,40.7283782959,-73.9373016357,15.40423714735
16-20,40.7256317139,-73.9373016357,15.40423714735
16-20,40.7270050049,-73.9373016357,15.40423714735
16-20,40.7297515869,-73.9373016357,15.40423714735
16-20,40.6212615967,-74.0773773193,15.40409682471
16-20,40.7627105713,-73.7711334229,15.40401778881
16-20,40.7627105713,-73.7628936768,15.40401778881
16-20,40.7627105713,-73.7697601318,15.40401778881
16-20,40.7627105713,-73.7656402588,15.404017788809998
16-20,40.7627105713,-73.7587738037,15.404017788809998
16-20,40.7627105713,-73.7670135498,15.404017788809998
16-20,40.7283782959,-74.0320587158,15.403895932860001
16-20,40.5677032471,-73.9716339111,15.40375152284
16-20,40.737991333,-73.8988494873,15.40347489326
16-20,40.7173919678,-74.0402984619,15.40322100301
16-20,40.7173919678,-74.0348052979,15.40322100301
16-20,40.7173919678,-74.0389251709,15.40322100301
16-20,40.7173919678,-74.0416717529,15.40322100301
16-20,40.7173919678,-74.0361785889,15.40322100301
16-20,40.7173919678,-74.0375518799,15.40322100301
16-20,40.7421112061,-73.8068389893,15.40320378418
16-20,40.8533477783,-73.8535308838,15.403109847949999
16-20,40.8547210693,-73.8535308838,15.403109847949999
16-20,40.6940460205,-73.9427947998,15.4024435079
16-20,40.7613372803,-73.8658905029,15.4020040181
16-20,40.7599639893,-73.8658905029,15.4020040181
16-20,40.6253814697,-73.959274292,15.40195000465
16-20,40.6267547607,-73.959274292,15.40195000465
16-20,40.6267547607,-73.960647583,15.40195000465
16-20,40.6253814697,-73.960647583,15.40195000465
16-20,40.6281280518,-73.959274292,15.40195000465
16-20,40.6281280518,-73.960647583,15.40195000465
16-20,40.6240081787,-73.960647583,15.40181556055
16-20,40.6610870361,-73.870010376,15.401782574310001
16-20,40.6720733643,-73.78074646,15.4017362051
16-20,40.7654571533,-74.0293121338,15.401467557000002
16-20,40.7860565186,-73.9098358154,15.401380443290002
16-20,40.8547210693,-73.9084625244,15.40116451638
16-20,40.8533477783,-73.9084625244,15.40116451638
16-20,40.8519744873,-73.9084625244,15.40116451638
16-20,40.8506011963,-73.9084625244,15.40116451638
16-20,40.6775665283,-73.8617706299,15.40115344808
16-20,40.6748199463,-73.8658905029,15.401019775289999
16-20,40.7242584229,-73.9716339111,15.400897277170001
16-20,40.8190155029,-73.9688873291,15.400752928540001
16-20,40.825881958,-73.9688873291,15.400752928540001
16-20,40.8203887939,-73.9688873291,15.400752928540001
16-20,40.7627105713,-74.0320587158,15.40044594699
16-20,40.6707000732,-73.9070892334,15.40014747922
16-20,40.7599639893,-73.9386749268,15.399941142389999
16-20,40.7984161377,-73.9290618896,15.399743030640002
16-20,40.7997894287,-73.9290618896,15.399743030640002
16-20,40.7970428467,-73.9290618896,15.399743030640002
16-20,40.7050323486,-73.9167022705,15.399723786420001
16-20,40.6707000732,-73.8617706299,15.39963407031
16-20,40.6707000732,-73.8631439209,15.39963407031
16-20,40.6638336182,-73.8809967041,15.39963407031
16-20,40.6652069092,-73.9070892334,15.39960181511
16-20,40.7613372803,-73.8233184814,15.399579291030001
16-20,40.7613372803,-73.8219451904,15.399579291030001
16-20,40.7599639893,-73.8219451904,15.399579291030001
16-20,40.7599639893,-73.8233184814,15.399579291030001
16-20,40.6775665283,-73.9249420166,15.399367804340002
16-20,40.6308746338,-74.0224456787,15.399365636350002
16-20,40.6748199463,-73.9263153076,15.39936563635
16-20,40.736618042,-74.0306854248,15.3992595205
16-20,40.827255249,-73.8974761963,15.39923506877
16-20,40.6775665283,-73.8288116455,15.399233043170002
16-20,40.824508667,-73.9002227783,15.399098290769999
16-20,40.7132720947,-74.0430450439,15.39904045561
16-20,40.7256317139,-74.0334320068,15.3989667772
16-20,40.6336212158,-73.9894866943,15.39883310441
16-20,40.6336212158,-73.9908599854,15.39883310441
16-20,40.6336212158,-73.9881134033,15.39883310441
16-20,40.7311248779,-73.8384246826,15.39882312453
16-20,40.6899261475,-73.6283111572,15.39879059814
16-20,40.6926727295,-73.6283111572,15.39879059814
16-20,40.6816864014,-73.6283111572,15.39879059814
16-20,40.6995391846,-73.6296844482,15.39879059814
16-20,40.6899261475,-73.6296844482,15.39879059814
16-20,40.7228851318,-73.9139556885,15.3987199953
16-20,40.8327484131,-73.9112091064,15.398697848
16-20,40.8354949951,-73.9112091064,15.398697848
16-20,40.8341217041,-73.9112091064,15.398697848
16-20,40.8931732178,-73.8178253174,15.398669181450002
16-20,40.8739471436,-73.6132049561,15.398637297060002
16-20,40.913772583,-73.8590240479,15.39859749591
16-20,40.911026001,-73.8603973389,15.39859749591
16-20,40.912399292,-73.8603973389,15.39859749591
16-20,40.7132720947,-73.7903594971,15.39854159381
16-20,40.6803131104,-73.8233184814,15.39828475404
16-20,40.6322479248,-73.9839935303,15.39812264532
16-20,40.8808135986,-73.8590240479,15.39796795593
16-20,40.7118988037,-73.7889862061,15.39786774357
16-20,40.6803131104,-73.8301849365,15.39785745896
16-20,40.6707000732,-73.78074646,15.39768406586
16-20,40.6734466553,-73.9441680908,15.397672887119999
16-20,40.6720733643,-73.9441680908,15.397672887119999
16-20,40.6707000732,-73.9441680908,15.397672887119999
16-20,40.6720733643,-73.9455413818,15.397672887119999
16-20,40.6707000732,-73.9455413818,15.397672887119999
16-20,40.6734466553,-73.9455413818,15.397672887119999
16-20,40.6693267822,-73.9441680908,15.397672887119999
16-20,40.6693267822,-73.9455413818,15.397672887119999
