hour,latitude,longitude,weight
0-4,40.70640564,-73.82606506,16.5550621
0-4,40.87944031,-73.84391785,16.55476281
0-4,40.80665588,-73.90983582,16.5547507
0-4,40.98655701,-73.93592834,16.55438695
0-4,40.90141296,-73.93592834,16.55438695
0-4,40.98381042,-73.93592834,16.55438695
0-4,40.70915222,-73.80958557,16.5543759
0-4,40.72425842,-73.65715027,16.55421972
0-4,40.83000183,-73.82469177,16.55389667
0-4,40.89454651,-74.03068542,16.55381825
0-4,40.89454651,-74.02931213,16.55381825
0-4,40.8959198,-74.02931213,16.55381825
0-4,40.82725525,-73.8974762,16.55381245
0-4,40.83686829,-73.90846252,16.55378148
0-4,40.73661804,-73.9427948,16.55374809
0-4,40.74073792,-74.09385681,16.55335784
0-4,40.8341217,-74.05677795,16.55290035
0-4,40.71601868,-73.81233215,16.55280985
0-4,40.69816589,-73.78349304,16.55280575
0-4,40.69816589,-73.78623962,16.55280575
0-4,40.63362122,-73.91395569,16.5527472
0-4,40.651474,-73.9427948,16.55260226
0-4,40.72288513,-74.04029846,16.55251485
0-4,40.82038879,-74.0952301,16.55239649
0-4,40.82176209,-74.09660339,16.55239649
0-4,40.82176209,-74.09934998,16.55239649
0-4,40.89729309,-73.86314392,16.55232931
0-4,40.87806702,-74.03343201,16.55231433
0-4,40.8506012,-73.99635315,16.5522926
0-4,40.84922791,-73.99772644,16.5522926
0-4,40.8506012,-73.99772644,16.5522926
0-4,40.84785461,-73.99635315,16.5522926
0-4,40.84648132,-73.99635315,16.5522926
0-4,40.84785461,-73.99772644,16.5522926
0-4,40.9261322,-73.8054657,16.55228972
0-4,40.70228577,-73.81370544,16.55226188
0-4,40.70365906,-73.81370544,16.55226188
0-4,40.93711853,-73.79997253,16.55215825
0-4,40.93711853,-73.80271912,16.55215825
0-4,40.93574524,-73.79310608,16.55215825
0-4,40.92338562,-73.80409241,16.55215713
0-4,40.67070007,-73.87962341,16.55205659
0-4,40.86021423,-73.99635315,16.55197798
0-4,40.62812805,-74.02519226,16.55196003
0-4,40.87394714,-73.61320496,16.55188435
0-4,40.87806702,-73.89198303,16.55175989
0-4,40.93711853,-73.83293152,16.55175284
0-4,40.93711853,-73.83430481,16.55175284
0-4,40.93574524,-73.82606506,16.55175284
0-4,40.93574524,-73.83293152,16.55175284
0-4,40.90553284,-73.80958557,16.5517474
0-4,40.90690613,-73.81095886,16.5517474
0-4,40.90965271,-73.80958557,16.5517474
0-4,40.90415955,-73.8054657,16.5517474
0-4,40.90415955,-73.80683899,16.5517474
0-4,40.90415955,-73.80821228,16.5517474
0-4,40.90965271,-73.80821228,16.5517474
0-4,40.90965271,-73.81095886,16.5517474
0-4,40.90827942,-73.8054657,16.5517474
0-4,40.83274841,-73.92631531,16.55173086
0-4,40.82862854,-73.85215759,16.55159238
0-4,40.67207336,-73.92906189,16.55158498
0-4,40.69816589,-73.75465393,16.5515806
0-4,40.87120056,-73.90159607,16.55143852
0-4,40.70228577,-73.68049622,16.55097317
0-4,40.65010071,-73.94142151,16.55078579
0-4,40.84785461,-73.99360657,16.55064847
0-4,40.8506012,-73.99360657,16.55064847
0-4,40.84922791,-73.99360657,16.55064847
0-4,40.86296082,-73.99360657,16.55064847
0-4,40.89042664,-74.0032196,16.5505862
0-4,40.74897766,-73.7587738,16.55052811
0-4,40.74897766,-73.61595154,16.55052811
0-4,40.74897766,-73.75740051,16.55052811
0-4,40.74897766,-73.69285584,16.55052811
0-4,40.74897766,-73.76838684,16.55052811
0-4,40.74897766,-73.7285614,16.55052811
0-4,40.74897766,-73.61869812,16.55052811
0-4,40.74897766,-73.70796204,16.55052811
0-4,40.74897766,-73.61732483,16.55052811
0-4,40.74897766,-73.76152039,16.55052811
0-4,40.74897766,-73.6832428,16.55052811
0-4,40.74897766,-73.62007141,16.55052811
0-4,40.74897766,-73.70384216,16.55052811
0-4,40.74897766,-73.73817444,16.55052811
0-4,40.74897766,-73.66401672,16.55052811
0-4,40.74897766,-73.75602722,16.55052811
0-4,40.6967926,-73.83155823,16.55049652
0-4,40.70503235,-73.81645203,16.55049312
0-4,40.64872742,-73.9730072,16.55044897
0-4,40.72013855,-74.04029846,16.55039134
0-4,40.87944031,-73.87138367,16.55015344
0-4,40.76820374,-74.02793884,16.54992983
0-4,40.80665588,-74.07463074,16.54974049
0-4,40.80665588,-74.07737732,16.54974049
0-4,40.80665588,-74.09797668,16.54974049
0-4,40.80665588,-74.09934998,16.54974049
0-4,40.69953918,-73.83293152,16.54959027
0-4,40.76683044,-73.93592834,16.54957433
0-4,40.88356018,-73.90846252,16.5493334
0-4,40.52238464,-74.01420593,16.54920969
0-4,40.52650452,-74.01420593,16.54920969
0-4,40.86433411,-73.87275696,16.54916226
0-4,40.63911438,-73.93592834,16.54889665
0-4,40.74485779,-74.03892517,16.54887506
0-4,40.8657074,-73.87275696,16.54875797
0-4,40.70365906,-73.70384216,16.54870657
0-4,40.70091248,-73.71894836,16.54870657
0-4,40.8341217,-73.87413025,16.548649
0-4,40.74073792,-73.84666443,16.54858884
0-4,40.74073792,-73.84803772,16.54858884
0-4,40.86158752,-73.90708923,16.54858032
0-4,40.68855286,-73.84666443,16.54852261
0-4,40.79429626,-73.91532898,16.5482476
0-4,40.85746765,-73.82194519,16.5482313
0-4,40.835495,-74.0499115,16.54820011
0-4,40.89179993,-73.97850037,16.54813345
0-4,40.81626892,-73.86039734,16.54811633
0-4,40.85197449,-73.97850037,16.5478584
0-4,40.85609436,-73.97850037,16.5478584
0-4,40.85334778,-73.97850037,16.5478584
0-4,40.86021423,-73.97850037,16.5478584
0-4,40.71464539,-73.8054657,16.5476837
0-4,40.71464539,-73.80683899,16.5476837
0-4,40.62538147,-73.97712708,16.54754509
0-4,40.73799133,-74.03892517,16.5475263
0-4,40.67207336,-73.92494202,16.54746738
0-4,40.87806702,-74.02381897,16.54743683
0-4,40.88768005,-74.02381897,16.54743683
0-4,40.66795349,-73.89472961,16.54708863
0-4,40.83000183,-73.86451721,16.54699268
0-4,40.83000183,-73.8658905,16.54699268
0-4,40.89729309,-73.78486633,16.54676706
0-4,40.8959198,-73.78898621,16.54676706
0-4,40.8959198,-73.79173279,16.54676706
0-4,40.61302185,-74.03068542,16.5465622
0-4,40.84373474,-74.01145935,16.54646612
0-4,40.67070007,-73.88648987,16.54614855
0-4,40.67070007,-73.88786316,16.54614855
0-4,40.72563171,-73.83842468,16.54614054
0-4,40.70777893,-73.8205719,16.54604446
0-4,40.64598084,-73.97026062,16.54594783
0-4,40.66383362,-73.7903595,16.54564314
0-4,40.66246033,-73.79310608,16.54562874
0-4,40.87532043,-73.87138367,16.54559374
0-4,40.6061554,-73.87825012,16.5453471
0-4,40.79154968,-74.05815125,16.54527088
0-4,40.66246033,-73.84391785,16.54498791
0-4,40.6363678,-74.02793884,16.5448466
0-4,40.68855286,-73.83430481,16.54458904
0-4,40.68855286,-73.80409241,16.54441059
0-4,40.68717957,-73.80409241,16.54441059
0-4,40.58006287,-73.95103455,16.54421843
0-4,40.58143616,-73.95103455,16.54421843
0-4,40.58280945,-73.95103455,16.54421843
0-4,40.58418274,-73.95103455,16.54421843
0-4,40.58692932,-73.95103455,16.54421843
0-4,40.57594299,-73.95103455,16.54421843
0-4,40.58555603,-73.95103455,16.54421843
0-4,40.58830261,-73.95103455,16.54421843
0-4,40.82038879,-73.74092102,16.54420971
0-4,40.82038879,-73.74641418,16.54420971
0-4,40.78330994,-73.84941101,16.54420078
0-4,40.77919006,-73.84941101,16.54420078
0-4,40.78468323,-73.84941101,16.54420078
0-4,40.67207336,-73.89335632,16.54411463
0-4,40.62812805,-73.97712708,16.54307879
0-4,40.62950134,-73.97712708,16.54307879
0-4,40.55397034,-74.03892517,16.5428653
0-4,40.56358337,-74.04304504,16.5428653
0-4,40.77232361,-74.04304504,16.54274367
0-4,40.77507019,-74.04304504,16.54274367
0-4,40.92475891,-73.96751404,16.54259031
0-4,40.72013855,-73.81782532,16.54247413
0-4,40.84236145,-73.92082214,16.54239889
0-4,40.76408386,-73.8809967,16.54219253
0-4,40.84373474,-74.09385681,16.54173506
0-4,40.86158752,-73.96751404,16.54166112
0-4,40.86296082,-73.96751404,16.54166112
0-4,40.76820374,-73.88648987,16.54166004
0-4,40.6816864,-73.87825012,16.54164913
0-4,40.6816864,-73.87687683,16.54164913
0-4,40.88356018,-74.0045929,16.54164476
0-4,40.88768005,-74.0045929,16.54164476
0-4,40.88630676,-74.0045929,16.54164476
0-4,40.87532043,-74.0045929,16.54164476
0-4,40.61576843,-74.02381897,16.54159376
0-4,40.82450867,-73.64341736,16.54138069
0-4,40.84785461,-73.9427948,16.54128796
0-4,40.76683044,-73.88648987,16.54125462
0-4,40.6816864,-73.85902405,16.5412481
0-4,40.6816864,-73.86039734,16.5412481
0-4,40.83824158,-73.70384216,16.54111659
0-4,40.83961487,-73.70796204,16.54111659
0-4,40.83824158,-73.70796204,16.54111659
0-4,40.83961487,-73.68873596,16.54111659
0-4,40.58418274,-73.93730164,16.54105951
0-4,40.73936462,-73.80271912,16.54099125
0-4,40.78605652,-74.00871277,16.54084601
0-4,40.8808136,-73.97163391,16.54068809
0-4,40.89179993,-74.03343201,16.54058518
0-4,40.84098816,-73.90159607,16.54057241
0-4,40.83961487,-73.90159607,16.54057241
0-4,40.67481995,-74.01145935,16.54050042
0-4,40.67481995,-74.00871277,16.54050042
0-4,40.67481995,-74.01008606,16.54050042
0-4,40.67481995,-74.0045929,16.54050042
0-4,40.67481995,-74.01420593,16.54050042
0-4,40.67481995,-74.01283264,16.54050042
0-4,40.67481995,-74.00733948,16.54050042
0-4,40.67481995,-74.00596619,16.54050042
0-4,40.63499451,-73.83293152,16.54045534
0-4,40.68855286,-73.80821228,16.54039147
0-4,40.76133728,-73.85215759,16.54028802
0-4,40.76133728,-73.84941101,16.54028802
0-4,40.72013855,-73.63517761,16.54024
0-4,40.76271057,-73.89884949,16.54015888
0-4,40.84648132,-73.91807556,16.54009176
0-4,40.55122375,-73.99085999,16.54004612
0-4,40.5594635,-73.99085999,16.54004612
0-4,40.55671692,-73.99085999,16.54004612
0-4,40.59104919,-73.79997253,16.54004612
0-4,40.54161072,-73.99085999,16.54004612
0-4,40.56632996,-73.99085999,16.54004612
0-4,40.5443573,-73.99085999,16.54004612
0-4,40.55809021,-73.99085999,16.54004612
0-4,40.56083679,-73.99085999,16.54004612
0-4,40.59242249,-73.79997253,16.54004612
0-4,40.5896759,-73.79997253,16.54004612
0-4,40.54023743,-73.79997253,16.54004612
0-4,40.56770325,-73.99085999,16.54004612
0-4,40.52375793,-73.79997253,16.54004612
0-4,40.66795349,-73.84666443,16.5399342
0-4,40.59104919,-73.99085999,16.53991136
0-4,40.5896759,-73.99085999,16.53991136
0-4,40.59516907,-73.99085999,16.53991136
0-4,40.59379578,-73.99085999,16.53991136
0-4,40.70640564,-73.75190735,16.53986916
0-4,40.64186096,-73.88786316,16.5398249
0-4,40.64323425,-73.89060974,16.5398249
0-4,40.64323425,-73.88786316,16.5398249
0-4,40.64323425,-73.89335632,16.5398249
0-4,40.64323425,-73.88923645,16.5398249
0-4,40.64323425,-73.89198303,16.5398249
0-4,40.64186096,-73.89198303,16.5398249
0-4,40.92063904,-74.0032196,16.53948804
0-4,40.74211121,-74.03892517,16.53934965
0-4,40.8808136,-73.8974762,16.53851782
0-4,40.83824158,-73.93730164,16.53823424
0-4,40.86845398,-73.89198303,16.5381751
0-4,40.79704285,-73.86314392,16.53811291
0-4,40.62263489,-73.95652771,16.53785037
0-4,40.62263489,-73.957901,16.53785037
0-4,40.62263489,-73.95515442,16.53785037
0-4,40.69129944,-73.80134583,16.53755436
0-4,40.87806702,-73.8658905,16.53750665
0-4,40.78742981,-74.00733948,16.53750021
0-4,40.6665802,-73.92219543,16.5373591
0-4,40.80665588,-73.90708923,16.53712174
0-4,40.87532043,-73.86726379,16.53709803
0-4,40.93986511,-73.8054657,16.53696063
0-4,40.84510803,-73.90159607,16.53670719
0-4,40.84373474,-73.90159607,16.53670719
0-4,40.61714172,-73.78486633,16.53663028
0-4,40.63911438,-73.78074646,16.53663028
0-4,40.59791565,-73.78349304,16.53663028
0-4,40.63499451,-73.77937317,16.53663028
0-4,40.64048767,-73.78349304,16.53663028
0-4,40.63774109,-73.78486633,16.53663028
0-4,40.59654236,-73.78211975,16.53663028
0-4,40.63911438,-73.78486633,16.53663028
0-4,40.61302185,-73.77113342,16.53663028
0-4,40.63499451,-73.77799988,16.53663028
0-4,40.63499451,-73.78349304,16.53663028
0-4,40.63911438,-73.78349304,16.53663028
0-4,40.59791565,-73.78486633,16.53663028
0-4,40.62950134,-73.77799988,16.53663028
0-4,40.63224792,-73.78486633,16.53663028
0-4,40.63911438,-73.77799988,16.53663028
0-4,40.63224792,-73.78211975,16.53663028
0-4,40.63911438,-73.77937317,16.53663028
0-4,40.63499451,-73.78074646,16.53663028
0-4,40.63911438,-73.78211975,16.53663028
0-4,40.63499451,-73.78211975,16.53663028
0-4,40.64048767,-73.77799988,16.53663028
0-4,40.59791565,-73.78211975,16.53663028
0-4,40.62263489,-73.76976013,16.53663028
0-4,40.62950134,-73.77937317,16.53663028
0-4,40.63362122,-73.77799988,16.53663028
0-4,40.63774109,-73.78211975,16.53663028
0-4,40.63362122,-73.78211975,16.53663028
0-4,40.63224792,-73.77113342,16.53663028
0-4,40.64048767,-73.78486633,16.53663028
0-4,40.63362122,-73.76976013,16.53663028
0-4,40.63774109,-73.76976013,16.53663028
0-4,40.62950134,-73.76976013,16.53663028
0-4,40.62812805,-73.78211975,16.53663028
0-4,40.63774109,-73.78074646,16.53663028
0-4,40.64048767,-73.78211975,16.53663028
0-4,40.59654236,-73.76976013,16.53663028
0-4,40.59654236,-73.77113342,16.53663028
0-4,40.64048767,-73.78074646,16.53663028
0-4,40.6363678,-73.77113342,16.53663028
0-4,40.6363678,-73.78211975,16.53663028
0-4,40.64048767,-73.77937317,16.53663028
0-4,40.63911438,-73.76976013,16.53663028
0-4,40.63774109,-73.78349304,16.53663028
0-4,40.63362122,-73.78349304,16.53663028
0-4,40.6363678,-73.78349304,16.53663028
0-4,40.80665588,-73.70109558,16.53654872
0-4,40.80665588,-73.70384216,16.53654872
0-4,40.62400818,-74.02519226,16.53654272
0-4,40.86158752,-73.93455505,16.53645686
0-4,40.8808136,-73.85902405,16.53634442
0-4,40.64872742,-73.96614075,16.53629877
0-4,40.80528259,-73.91670227,16.53614124
0-4,40.81489563,-73.88648987,16.53612673
0-4,40.72151184,-74.04029846,16.53609771
0-4,40.90965271,-73.8356781,16.53586715
0-4,40.90965271,-73.82881165,16.53586715
0-4,40.67070007,-73.87825012,16.53577205
0-4,40.89729309,-73.86863709,16.53575046
0-4,40.90278625,-73.7903595,16.53573785
0-4,40.64323425,-73.9730072,16.53570233
0-4,40.90965271,-73.82194519,16.53559653
0-4,40.69404602,-73.83430481,16.5355741
0-4,40.73249817,-73.93592834,16.53539752
0-4,40.79841614,-74.03205872,16.53532375
0-4,40.80253601,-74.03068542,16.53532375
0-4,40.84098816,-73.92219543,16.53525233
0-4,40.8341217,-73.92494202,16.5352286
0-4,40.83274841,-73.92494202,16.5352286
0-4,40.93299866,-73.82469177,16.53506727
0-4,40.93849182,-73.82606506,16.53506727
0-4,40.93162537,-73.82194519,16.53493467
0-4,40.93849182,-73.83430481,16.53493141
0-4,40.93574524,-73.82881165,16.53493141
0-4,40.93711853,-73.83155823,16.53493141
0-4,40.93849182,-73.83293152,16.53493141
0-4,40.93437195,-73.83018494,16.53493141
0-4,40.93162537,-73.83155823,16.53493141
0-4,40.6665802,-73.84529114,16.53488337
0-4,40.72563171,-73.88237,16.53485261
0-4,40.70777893,-73.83155823,16.53480226
0-4,40.67481995,-73.84529114,16.53467149
0-4,40.70640564,-73.91395569,16.53446952
0-4,40.70091248,-73.82606506,16.53438252
0-4,40.87532043,-73.99909973,16.53430166
0-4,40.87806702,-74.0032196,16.53430166
0-4,40.73799133,-73.80683899,16.53423733
0-4,40.73799133,-73.80821228,16.53423733
0-4,40.80116272,-73.91395569,16.53414057
0-4,40.73799133,-73.81095886,16.53410366
0-4,40.67207336,-74.00047302,16.53395446
0-4,40.76133728,-73.90159607,16.53387973
0-4,40.74073792,-73.87001038,16.533817
0-4,40.66932678,-73.84803772,16.53367744
0-4,40.8341217,-73.91395569,16.53349138
0-4,40.83137512,-73.97026062,16.53335462
0-4,40.83137512,-73.97163391,16.53335462
0-4,40.83000183,-73.97163391,16.53335462
0-4,40.82862854,-73.92631531,16.53326985
0-4,40.75584412,-74.02931213,16.53315624
0-4,40.70503235,-73.80134583,16.53315182
0-4,40.70365906,-73.80134583,16.53315182
0-4,40.73936462,-73.65852356,16.53311357
0-4,40.74211121,-73.86863709,16.5330274
0-4,40.87394714,-73.80821228,16.53299979
0-4,40.8506012,-73.99497986,16.53285994
0-4,40.84648132,-73.99497986,16.53285994
0-4,40.61988831,-73.97712708,16.53285969
0-4,40.70915222,-73.90296936,16.53262637
0-4,40.76271057,-73.80134583,16.53260209
0-4,40.76271057,-73.79997253,16.53260209
0-4,40.61164856,-73.97850037,16.53246418
0-4,40.74485779,-74.04029846,16.53242789
0-4,40.64323425,-73.97163391,16.53241516
0-4,40.58418274,-73.91944885,16.53202461
0-4,40.58418274,-73.92082214,16.53202461
0-4,40.67207336,-73.91532898,16.53196125
0-4,40.66795349,-73.92356873,16.53172964
0-4,40.70091248,-73.80958557,16.53146881
0-4,40.75584412,-73.82606506,16.53127968
0-4,40.74073792,-73.84529114,16.53121282
0-4,40.86708069,-73.97850037,16.53103697
0-4,40.71876526,-73.65577698,16.53093748
0-4,40.71876526,-73.65852356,16.53093748
0-4,40.72013855,-73.65028381,16.53093748
0-4,40.72013855,-73.6516571,16.53093748
0-4,40.80116272,-74.00047302,16.53092825
0-4,40.79841614,-74.00047302,16.53092825
0-4,40.83686829,-73.91944885,16.53092426
0-4,40.6665802,-73.79447937,16.53089035
0-4,40.6665802,-73.78623962,16.53089035
0-4,40.6665802,-73.78898621,16.53089035
0-4,40.6665802,-73.78486633,16.53089035
0-4,40.6665802,-73.78349304,16.53089035
0-4,40.6665802,-73.78211975,16.53089035
0-4,40.70365906,-73.68736267,16.53082341
0-4,40.70228577,-73.69010925,16.53082341
0-4,40.70365906,-73.69422913,16.53082341
0-4,40.70365906,-73.6832428,16.53082341
0-4,40.69953918,-73.69697571,16.53082341
0-4,40.70503235,-73.69972229,16.53082341
0-4,40.70503235,-73.68186951,16.53082341
0-4,40.69953918,-73.69010925,16.53082341
0-4,40.70503235,-73.698349,16.53082341
0-4,40.70503235,-73.68873596,16.53082341
0-4,40.71464539,-73.88511658,16.5307143
0-4,40.71464539,-73.88374329,16.5307143
0-4,40.67481995,-73.91807556,16.53070705
0-4,40.61714172,-73.94966125,16.53064472
0-4,40.62950134,-73.94966125,16.53064472
0-4,40.6212616,-73.94966125,16.53064472
0-4,40.61851501,-73.94966125,16.53064472
0-4,40.62675476,-73.94966125,16.53064472
0-4,40.61439514,-73.94966125,16.53064472
0-4,40.62812805,-73.94966125,16.53064472
0-4,40.61988831,-73.94966125,16.53064472
0-4,40.61302185,-73.94966125,16.53064472
0-4,40.89729309,-73.80134583,16.53048252
0-4,40.89729309,-73.79310608,16.53048252
0-4,40.61164856,-74.0348053,16.53025041
0-4,40.64048767,-74.00047302,16.53017325
0-4,40.64048767,-73.99909973,16.53017325
0-4,40.64048767,-74.00184631,16.53017325
0-4,40.65834045,-73.94828796,16.52958307
0-4,40.64186096,-73.9730072,16.52917524
0-4,40.65971375,-73.90571594,16.5290652
0-4,40.73661804,-74.08149719,16.52902107
0-4,40.6047821,-74.03068542,16.52900844
0-4,40.6047821,-74.02931213,16.52900844
0-4,40.727005,-73.84117126,16.52850173
0-4,40.6363678,-73.8974762,16.52843119
0-4,40.6363678,-73.89884949,16.52843119
0-4,40.56495667,-74.03617859,16.52820781
0-4,40.86708069,-73.89884949,16.52818051
0-4,40.62950134,-73.97438049,16.52803983
0-4,40.67070007,-73.85627747,16.5279383
0-4,40.84236145,-73.94554138,16.52793786
0-4,40.82038879,-73.69560242,16.52792516
0-4,40.82038879,-73.6832428,16.52792516
0-4,40.82038879,-73.69285584,16.52792516
0-4,40.63774109,-73.98262024,16.5272755
0-4,40.82313538,-73.82331848,16.52725131
0-4,40.71601868,-73.6063385,16.52724805
0-4,40.76683044,-74.02656555,16.52722324
0-4,40.61851501,-73.95927429,16.52713741
0-4,40.67344666,-73.85627747,16.5271275
0-4,40.67481995,-73.93867493,16.52708211
0-4,40.76408386,-73.82881165,16.52685285
0-4,40.76408386,-73.82606506,16.52685285
0-4,40.76408386,-73.82743835,16.52685285
0-4,40.84373474,-73.91395569,16.52650478
0-4,40.60752869,-74.0650177,16.52645477
0-4,40.60752869,-74.06776428,16.52645477
0-4,40.79429626,-73.69972229,16.52642216
0-4,40.79429626,-73.70109558,16.52642216
0-4,40.67344666,-73.90571594,16.52631232
0-4,40.6665802,-73.8507843,16.52630358
0-4,40.87669373,-73.86039734,16.52608625
0-4,40.69541931,-73.92082214,16.52601284
0-4,40.66520691,-73.78898621,16.52597395
0-4,40.86158752,-73.90022278,16.52593574
0-4,40.78605652,-74.05128479,16.52563955
0-4,40.77919006,-74.05128479,16.52563955
0-4,40.78056335,-74.05128479,16.52563955
0-4,40.63911438,-73.69422913,16.52551133
0-4,40.63774109,-73.67637634,16.52551133
0-4,40.6363678,-73.68186951,16.52551133
0-4,40.63774109,-73.69285584,16.52551133
0-4,40.79429626,-73.92219543,16.52548543
0-4,40.68031311,-73.83705139,16.52523526
0-4,40.72151184,-73.8356781,16.52523418
0-4,40.72288513,-73.84803772,16.52520999
0-4,40.8657074,-73.96751404,16.52511031
0-4,40.86433411,-73.96751404,16.52511031
0-4,40.70365906,-73.81645203,16.52499972
0-4,40.70228577,-73.81645203,16.52499972
0-4,40.6816864,-73.84803772,16.52496356
0-4,40.6816864,-73.84941101,16.52496356
0-4,40.87669373,-73.88237,16.52484134
0-4,40.87669373,-73.8809967,16.52484134
0-4,40.6363678,-74.01832581,16.52483825
0-4,40.83686829,-73.67500305,16.5248364
0-4,40.79429626,-73.73130798,16.5247136
0-4,40.76133728,-73.83430481,16.52470096
0-4,40.6816864,-73.84391785,16.52469729
0-4,40.6816864,-73.88648987,16.52469729
0-4,40.6816864,-73.88923645,16.52469729
0-4,40.76133728,-73.8356781,16.52443469
0-4,40.76133728,-73.83842468,16.52443469
0-4,40.76133728,-73.84391785,16.52443469
0-4,40.76133728,-73.84254456,16.52443469
0-4,40.76133728,-73.83979797,16.52443469
0-4,40.70365906,-73.83842468,16.52430062
0-4,40.70503235,-73.83842468,16.52430062
0-4,40.92063904,-74.03343201,16.52416804
0-4,40.89729309,-74.03343201,16.52416804
0-4,40.67344666,-73.89060974,16.52415784
0-4,40.81489563,-73.82194519,16.52386307
0-4,40.81489563,-73.82331848,16.52386307
0-4,40.80116272,-74.01420593,16.52367758
0-4,40.8039093,-74.01420593,16.52367758
0-4,40.79978943,-74.01420593,16.52367758
0-4,40.80253601,-74.01420593,16.52367758
0-4,40.79841614,-74.01420593,16.52367758
0-4,40.64735413,-73.60771179,16.52362789
0-4,40.64735413,-73.71894836,16.52362789
0-4,40.64872742,-73.70246887,16.52362789
0-4,40.64735413,-73.76701355,16.52362789
0-4,40.64872742,-73.7752533,16.52362789
0-4,40.64735413,-73.6063385,16.52362789
0-4,40.64872742,-73.68736267,16.52362789
0-4,40.64735413,-73.77113342,16.52362789
0-4,40.64872742,-73.70796204,16.52362789
0-4,40.64735413,-73.75190735,16.52362789
0-4,40.64872742,-73.70384216,16.52362789
0-4,40.64735413,-73.63792419,16.52362789
0-4,40.64872742,-73.77250671,16.52362789
0-4,40.64735413,-73.67774963,16.52362789
0-4,40.64872742,-73.65440369,16.52362789
0-4,40.64872742,-73.75465393,16.52362789
0-4,40.64735413,-73.6516571,16.52362789
0-4,40.64872742,-73.77113342,16.52362789
0-4,40.64735413,-73.7752533,16.52362789
0-4,40.66795349,-73.83842468,16.52355112
0-4,40.84510803,-73.91807556,16.52354095
0-4,40.87120056,-73.88237,16.52350603
0-4,40.87120056,-73.88374329,16.52350603
0-4,40.57868958,-73.99085999,16.52336055
0-4,40.58830261,-73.99085999,16.52336055
0-4,40.58692932,-73.99085999,16.52336055
0-4,40.58555603,-73.99085999,16.52336055
0-4,40.70777893,-73.9125824,16.5233349
0-4,40.70777893,-73.96614075,16.52317491
0-4,40.70915222,-73.96614075,16.52317491
0-4,40.78193665,-73.88648987,16.52307298
0-4,40.80253601,-73.8974762,16.52291974
0-4,40.65422058,-74.00733948,16.52274252
0-4,40.88768005,-73.99223328,16.52265956
0-4,40.89179993,-74.0032196,16.52243992
0-4,40.75447083,-73.91807556,16.52235255
0-4,40.85472107,-73.90022278,16.52225168
0-4,40.70640564,-73.72718811,16.52194384
0-4,40.70640564,-73.73405457,16.52194384
0-4,40.70640564,-73.7285614,16.52194384
0-4,40.70640564,-73.73130798,16.52194384
0-4,40.70640564,-73.75053406,16.52194384
0-4,40.70640564,-73.74916077,16.52194384
0-4,40.6363678,-74.02931213,16.52160891
0-4,40.72288513,-73.84117126,16.52126333
0-4,40.91651917,-74.03068542,16.52124916
0-4,40.93162537,-74.03205872,16.52124916
0-4,40.66383362,-73.91120911,16.52076873
0-4,40.911026,-74.07600403,16.52028865
0-4,40.911026,-74.08149719,16.52028865
0-4,40.80802917,-73.88786316,16.5200088
0-4,40.83824158,-73.92082214,16.51977972
0-4,40.8959198,-73.86314392,16.51962763
0-4,40.59516907,-73.77937317,16.51953381
0-4,40.59516907,-73.78349304,16.51953381
0-4,40.59242249,-73.78486633,16.51953381
0-4,40.59516907,-73.78074646,16.51953381
0-4,40.59379578,-73.77937317,16.51953381
0-4,40.59242249,-73.78074646,16.51953381
0-4,40.59516907,-73.78486633,16.51953381
0-4,40.59516907,-73.77799988,16.51953381
0-4,40.54710388,-73.78349304,16.51953381
0-4,40.57731628,-73.78486633,16.51953381
0-4,40.5443573,-73.78211975,16.51953381
0-4,40.59379578,-73.77799988,16.51953381
0-4,40.59516907,-73.78211975,16.51953381
0-4,40.55534363,-73.77113342,16.51953381
0-4,40.58280945,-73.78074646,16.51953381
0-4,40.59242249,-73.78349304,16.51953381
0-4,40.6212616,-73.95652771,16.51952682
0-4,40.6212616,-73.957901,16.51952682
0-4,40.61988831,-73.95515442,16.51952682
0-4,40.61988831,-73.957901,16.51952682
0-4,40.61988831,-73.95652771,16.51952682
0-4,40.6212616,-73.95515442,16.51952682
0-4,40.93574524,-73.81095886,16.51945657
0-4,40.84373474,-73.91120911,16.51928956
0-4,40.87669373,-73.86451721,16.51926485
0-4,40.61988831,-74.02107239,16.51920725
0-4,40.90965271,-73.78349304,16.51918375
0-4,40.90553284,-73.78486633,16.51918375
0-4,40.90827942,-73.78349304,16.51918375
0-4,40.90965271,-73.78486633,16.51918375
0-4,40.90690613,-73.78349304,16.51918375
0-4,40.83274841,-74.07737732,16.51916011
0-4,40.83274841,-74.09660339,16.51916011
0-4,40.83274841,-74.0952301,16.51916011
0-4,40.62538147,-73.97438049,16.5190614
0-4,40.8959198,-74.02519226,16.51906137
0-4,40.87257385,-74.02381897,16.51906137
0-4,40.69816589,-73.77937317,16.51887892
0-4,40.69816589,-73.78074646,16.51887892
0-4,40.69816589,-73.76289368,16.51887892
0-4,40.93849182,-73.82469177,16.51851646
0-4,40.70640564,-73.79173279,16.51848815
0-4,40.71601868,-73.81370544,16.5184777
0-4,40.93849182,-73.83155823,16.51824584
0-4,40.85746765,-73.99635315,16.51823773
0-4,40.85472107,-73.99772644,16.51823773
0-4,40.85884094,-73.99635315,16.51823773
0-4,40.64735413,-73.94554138,16.51795601
